UDG ID,log_10(M*),log_10(Mgas),log_10(Mbary),log_10(Mdyn),Mg,Tidal index Θ,log_10(sSFR),log_10(M*/Mgas),log_10(M*/Mdyn),log_10(Mbary/Mdyn),AM star,AM DM,T_DM,e_DM,f_DM,T_*,e_*,f_*,β_*,σ_z/σ_r,σ_θ/σ_r,V/σ,λRe,h3,h4,class
684847,9.353351674,10.20576321,10.26284768,11.1840554,-18.6493,-0.01539705025,-9.920765564,-0.8524115364,-1.830703728,-0.9212077246,334.2577253,511.1344933,0.2829410371,0.3077771453,0.5149629599,0.8279584771,0.8493934038,0.733642692,0.3977657389,0.5884861879,0.8973494196,0.458027,0.402967,-0.003018,0.034268,1
685002,9.46975091,10.03973344,10.14325129,11.21797692,-18.9281,-0.4326772161,-9.764925444,-0.569982525,-1.748226009,-1.074725633,87.32575444,322.8135217,0.4050045775,0.3587819389,0.4658860032,0.9586750857,0.9148760387,0.4704746939,-0.006441649307,0.8678299915,1.037095157,0.61771,0.470854,0.002701,0.04514,1
685549,9.414605428,10.0275274,10.12228664,11.2260633,-18.4707,-1.945062325,-10.09229308,-0.612921972,-1.811457868,-1.103776655,37.83084725,191.9185529,0.4724636969,0.3686974709,0.419121187,0.998613876,0.9862407564,0.2222654502,0.1539945608,0.7743490717,0.9059049553,0.559845,0.470828,0.003067,0.025106,1
685596,9.434924834,10.1641204,10.23840789,11.18908797,-18.963,-0.02250281059,-9.746673245,-0.7291955675,-1.754163135,-0.9506800807,150.2379225,344.6060448,0.3207282769,0.298056865,0.4544168711,0.8184881456,0.7632318631,0.5562710414,0.1489016762,0.866073507,0.8587848637,0.854924,0.541529,-0.060105,0.007841,1
686043,9.411729681,10.08934654,10.17216035,11.20765215,-18.8002,-0.9468225628,-9.717323689,-0.677616856,-1.79592247,-1.035491803,144.6588325,249.5223842,0.5395377769,0.4455220485,0.4597278087,0.8664166779,0.836621726,0.5997011007,0.3624819607,0.5827384235,0.8526210063,0.975491,0.587192,-0.004971,0.041781,1
692413,9.576069635,10.03479988,10.16440989,11.12732227,-18.55,-0.0287239308,-10.21800528,-0.4587302428,-1.551252634,-0.9629123749,98.92194785,156.3361216,0.2988956781,0.2783534486,0.4438542337,0.7842745361,0.8369793032,0.8021542027,0.5454420291,0.6359288834,0.6677871969,1.473527,0.810971,0.001353,0.034101,1
692471,9.410935322,10.08343034,10.16713768,11.16058371,-18.4878,0.09201862749,-9.903974587,-0.6724950157,-1.749648388,-0.993446025,162.649975,284.3998963,0.2377729864,0.2321511674,0.4273285637,0.9515322941,0.9058110166,0.4825164154,0.03379030917,0.8471552981,1.088249662,0.844306,0.610153,0.00515,0.040338,1
692997,9.463986255,9.957079851,10.07808024,11.17399663,-18.667,-0.002728746268,-9.886270472,-0.4930935958,-1.710010371,-1.095916391,123.8888385,258.3164526,0.8029225258,0.4029960524,0.2181552349,0.9815179052,0.9348894947,0.3614374473,-0.2913809509,0.7152710109,0.888187827,1.58488,0.845299,0.000673,0.043484,1
693110,9.503250806,9.902725866,10.04841587,11.17200532,-18.2876,-0.6589492601,-10.43404166,-0.3994750603,-1.668754511,-1.123589448,48.55524231,209.254146,0.2583409541,0.2645646304,0.464830408,0.9913068041,0.9749725523,0.4106664899,-0.5392366584,0.7454493472,1.055881543,0.420892,0.391652,-0.010215,0.038589,1
693433,9.393537814,9.954891136,10.06025345,11.17367711,-18.5148,-0.5606983114,-9.864086926,-0.561353322,-1.780139292,-1.113423658,99.12804126,187.6147175,0.2369723476,0.2936633906,0.5512576251,0.4539734254,0.6041423256,0.8314573066,0.3771427972,0.6885783263,0.8759778983,1.456603,0.813851,-0.006917,0.034376,1
693522,9.534100055,10.04739104,10.16356581,11.11765299,-19.0096,-0.1469790947,-9.898805348,-0.5132909834,-1.583552936,-0.9540871785,118.7838406,257.5441399,0.1299537249,0.1553687075,0.4069550841,0.5915463041,0.6825195057,0.7759853678,0.1699555234,0.7312455924,1.019491841,1.2814,0.760966,0.000581,0.065983,1
695893,9.476190803,9.985451353,10.10257548,11.12390243,-18.3438,-0.07227973289,-10.25516278,-0.5092605506,-1.647711625,-1.021326947,41.78439908,385.7914371,0.4119837024,0.3303277872,0.4181087929,0.9505322638,0.9272164594,0.5647768439,0.3050356165,0.6780203717,0.8878882213,0.466366,0.390758,0.005023,0.032808,1
696077,9.320506239,9.943616051,10.03639693,11.1690915,-18.5178,-1.473931453,-9.773800745,-0.6231098126,-1.84858526,-1.132694568,94.86118703,149.6031127,0.1388426852,0.2256847528,0.576944008,0.6672108858,0.7617366625,0.8303453277,0.4530444039,0.6054839158,0.8161103566,1.369845,0.793943,0.004848,0.032776,1
700169,9.458088196,9.917671078,10.04706125,11.12461277,-18.4563,0.1381795365,-10.13277166,-0.4595828815,-1.666524574,-1.077551517,126.8288076,145.981718,0.3339095932,0.2885403,0.4256321891,0.523568081,0.5309436156,0.597681926,0.1605254942,0.7616408452,0.89463684,1.045791,0.6824,-0.006867,0.025881,1
703083,9.411569491,9.911019826,10.030483,11.10729474,-18.6926,-0.1573395459,-9.848443343,-0.4994503355,-1.695725246,-1.07681174,132.3152044,235.6159276,0.7403479512,0.4427533817,0.2924287401,0.9790581072,0.927806402,0.3637307722,0.1874882326,0.5731745831,0.7587061942,1.853242,0.871123,0.004059,0.040895,1
703372,9.411622097,9.881622109,10.00835213,11.11608628,-18.1693,-0.3698013547,-10.18481347,-0.4700000118,-1.70446418,-1.107734144,52.33835346,45.46794942,0.2748114038,0.3306645953,0.5691668595,0.8370916069,0.8389058787,0.6799529734,0.1667351034,0.6721959405,1.049492033,0.658908,0.526819,-0.004295,0.024949,1
707337,9.322251607,10.08549177,10.15460032,11.03022103,-18.5103,-0.1525693279,-9.84821901,-0.7632401632,-1.707969419,-0.8756207089,267.2550763,269.2084911,0.09116963968,0.1384622572,0.4414192095,0.6254695536,0.643743837,0.6509614937,0.3361391321,0.6123884659,0.9259254218,0.32175,0.292816,0.000198,0.032845,1
714559,9.342159018,9.760583104,9.900956465,11.06599379,-17.9852,0.1636464436,-10.10447205,-0.4184240855,-1.723834769,-1.165037322,73.55769303,116.2100266,0.0968726535,0.132121849,0.4069795411,0.9290982294,0.7531283334,0.3162454106,0.02437388677,0.966806336,1.008467441,0.95204,0.648465,0.000806,0.040033,1
717499,9.510699207,9.797684508,9.978507977,11.00030088,-18.8068,-0.6006416793,-9.939549612,-0.2869853009,-1.489601672,-1.021792902,96.61246337,62.64697972,0.1557391661,0.216240615,0.5156743601,0.5556827429,0.6721457828,0.8117441319,0.2356494537,0.7903933232,0.9459698149,1.777495,0.855066,-0.006663,0.07225,1
167404,9.515497525,9.293368834,9.719512551,11.07110444,-18.5652,2.268933599,-9.9677585,0.2221286914,-1.555606917,-1.351591891,151.9309048,193.7409252,0.1317676764,0.2129123776,0.5593558516,0.7920863452,0.8066088014,0.6991458534,0.09816371391,0.6599976838,1.110152966,0.547455,0.455278,-0.003377,0.006381,1
198190,9.596625206,9.279745993,9.767497397,10.80399356,-18.1538,2.432904179,-10.77841383,0.3168792136,-1.207368355,-1.036496164,147.4689855,65.03517673,0.3312309462,0.2193030509,0.3193892055,0.7562878319,0.6999802655,0.5563959948,0.1317553658,0.8148291689,0.8819185203,1.10368,0.727253,-0.005902,0.028848,1
264898,9.493570919,9.144830619,9.654333815,10.61211514,-18.1189,3.875498619,-10.35062174,0.3487403004,-1.11854422,-0.957781324,128.5750775,47.33221461,0.3144772354,0.25550543,0.3901902413,0.2609061355,0.4387309871,0.8217328144,0.2999146689,0.7781697533,0.939183687,1.158922,0.718982,-0.000647,0.046072,1
289390,9.594274806,9.078574208,9.709885216,10.911808,-18.0914,1.855708518,-10.62099174,0.5157005982,-1.317533197,-1.201922787,105.9606664,50.4714799,0.6206085343,0.3605017438,0.3021850976,0.5586162822,0.6596941463,0.7802706095,0.2446481627,0.7734803897,0.9880400721,1.173999,0.731608,0.001725,0.048138,1
294875,9.593885238,7.492474659,9.597310235,10.411107,-17.737,3.498723221,-12.13664694,2.10141058,-0.8172217593,-0.813796763,18.07931371,13.18408567,0.3665136586,0.170631154,0.2276658945,0.06644965443,0.128363565,0.485145563,-0.7337939665,1.105320837,1.333504558,0.43784,0.387121,0.001527,0.020371,1
307494,9.564010012,8.464541199,9.597244743,10.565008,-17.7858,2.532162119,-11.33712153,1.099468813,-1.000997983,-0.9677632524,6.492913828,34.65413966,0.3333426852,0.2105594258,0.3045985059,0.179782563,0.3421819538,0.7778381278,-1.117357105,0.9720319788,1.845239689,0.254664,0.20953,0.00598,-0.003855,1
329511,9.434720833,9.904217441,10.03107493,10.98055138,-18.3413,2.268964896,-10.31605607,-0.4694966078,-1.545830551,-0.9494764588,212.9690773,276.2203887,0.2897184773,0.3182153358,0.5255710964,0.7406991121,0.8015227924,0.7930887062,0.3380197353,0.7146747608,0.8647484972,0.247531,0.225398,0.00568,0.038207,1
366408,9.506902661,9.918476388,10.06075255,11.09018398,-18.9767,2.21751795,-9.898024842,-0.4115737269,-1.583281318,-1.029431426,324.6473336,470.6137901,0.1817551703,0.2557401647,0.561287027,0.4510903689,0.6188911245,0.8691596374,0.3335513437,0.6337254702,0.9814337093,1.345686,0.782978,-0.016998,0.061983,1
400975,9.470359115,9.653234447,9.872382271,10.9814713,-18.7476,2.645887861,-10.00814685,-0.1828753325,-1.511112181,-1.109089025,179.4814902,173.9182943,0.6389181551,0.3575878213,0.287853876,0.7960340273,0.7472016507,0.5691047812,0.2204102952,0.654752516,1.013417424,0.646477,0.508309,-0.003997,0.029651,1
432109,9.529768203,9.674277763,9.909036067,10.99702652,-18.5099,2.599496606,-10.24674076,-0.1445095603,-1.467258321,-1.087990457,160.9916341,141.2703389,0.1279391644,0.1635495992,0.4328212483,0.09490926035,0.2487442373,0.7930747769,0.1521381877,0.8332688298,0.9909315147,1.217101,0.735956,0.001166,0.036982,1
471249,9.587800222,9.61151813,9.900851064,10.74481886,-18.5735,4.261000091,-10.1068538,-0.02371790807,-1.157018637,-0.8439677961,186.7675668,92.24433748,0.3096177709,0.3224679699,0.5086990761,0.341227959,0.4654693538,0.7307380006,0.3377746172,0.6266373433,0.942791112,1.298388,0.760195,9.4e-05,0.041923,1
471251,9.48261173,8.271782222,9.508548847,10.27944138,-17.4943,4.693106471,-11.22632946,1.210829508,-0.7968296517,-0.7708925345,31.89249194,23.03130765,0.4373432309,0.218666547,0.2541746663,0.1673232586,0.240918178,0.5537500281,-0.4330598906,0.9970182851,1.209354059,0.448841,0.394491,-0.000884,0.015054,1
479292,9.540592509,8.721297598,9.60189494,10.41501914,-18.1066,3.686911818,-10.49772179,0.8192949107,-0.8744266291,-0.8131241978,58.90289536,33.13879528,0.05724928895,0.1040838971,0.4246804036,0.1656639587,0.2855358599,0.6686284121,-0.5419751388,1.066272841,1.417801582,0.972805,0.674346,0.003674,0.048428,1
479940,9.425891613,9.815587181,9.964086785,10.91471314,-18.5049,2.961098934,-9.979606149,-0.3896955674,-1.488821523,-0.9506263522,223.7578305,294.1490729,0.08394249158,0.1584614953,0.5301715189,0.08068980247,0.2530985022,0.8830535019,0.3545633816,0.7014188851,0.8388916036,0.918674,0.606399,0.00068,0.028529,1
492877,9.576416615,9.852046564,10.03677062,10.85127764,-18.8261,3.959340224,-10.18169883,-0.2756299495,-1.274861022,-0.814507015,342.4289135,186.6590988,0.1811787712,0.224231237,0.4891467049,0.6131266959,0.6378731474,0.657920005,0.1618975999,0.8194677173,0.9645745654,0.575969,0.482119,0.002171,0.030664,1
494711,9.529870198,9.455923627,9.795498855,10.7436004,-18.117,3.793071137,-10.43370433,0.07394657084,-1.213730198,-0.9481015412,58.97976967,46.02726365,0.1917043245,0.1500371833,0.3116105625,0.5255196483,0.4153247211,0.4338274295,-0.1334967585,0.9525861687,1.175916416,0.799615,0.60137,0.002273,0.036614,1
514274,9.586584108,9.179923728,9.730238425,10.47195562,-18.3576,3.705281551,-10.62676217,0.4066603807,-0.8853715082,-0.7417171915,98.73949373,59.96075964,0.3557694323,0.2492300176,0.3463076145,0.3157753226,0.4672179322,0.7778711478,0.1987165473,0.8986122956,0.9322944572,1.269745,0.778444,0.007414,0.040153,1
542663,9.528516812,9.603256661,9.868522545,10.53282854,-18.954,5.01842219,-9.850594289,-0.07473984908,-1.004311733,-0.6643060001,139.093539,31.02747581,0.2231353636,0.261219996,0.5049424726,0.3526180109,0.4533396075,0.6891430265,-0.3361950773,0.8665349842,1.376866607,0.938678,0.560933,-0.030496,0.044596,1
610018,9.499400014,8.923838423,9.60174063,10.40864293,-18.4465,3.989227157,-10.14258664,0.5755615915,-0.909242915,-0.8069022987,48.79061852,51.59728719,0.1715219773,0.1396060625,0.3098552369,0.5450039416,0.6442485661,0.7696626128,0.2298925043,0.8440774827,0.9059097066,1.215024,0.747945,0.002665,0.030034,1
635614,9.57280232,10.01693308,10.15035735,11.10673475,-18.828,2.113776268,-10.11435485,-0.4441307626,-1.533932429,-0.9563774031,168.9401047,192.0053654,0.1237124697,0.1759843943,0.4757975897,0.5088216387,0.6382518103,0.8145830529,0.06997389676,0.8564378131,1.064251353,1.724688,0.85723,0.00086,0.030744,1
653355,9.442022982,9.88317006,10.01738554,11.11700816,-18.1147,1.718244648,-10.92605382,-0.4411470784,-1.674985182,-1.099622625,86.53135115,156.6371752,0.07377996335,0.1566308175,0.5618997506,0.7134721216,0.7802812063,0.7906206949,0.1813287057,0.6983491895,1.052295986,0.699651,0.54009,0.004055,0.048336,1
667669,9.573000241,10.23264603,10.31863359,11.29253749,-18.9701,1.747444452,-9.955402369,-0.6596457939,-1.719537245,-0.9739038972,327.5162903,406.7137206,0.3215319113,0.3244196053,0.4982054154,0.5301559211,0.6160376849,0.7362279624,0.1760810263,0.6758370464,0.968418789,1.357552,0.771638,-0.014057,0.032895,1
679106,9.445077644,10.1290061,10.21073073,11.11702527,-18.934,1.627955367,-9.924850964,-0.6839284576,-1.671947625,-0.9062945402,311.5504104,660.7156552,0.7191496438,0.6279727792,0.5042637451,0.596779177,0.7178879339,0.8476431441,0.3736164422,0.5553445598,0.7383577488,1.238936,0.747217,-0.001867,0.059563,1
684778,9.491656112,10.09392536,10.19079353,11.15620706,-19.0627,1.932267121,-9.907904333,-0.602269245,-1.664550945,-0.9654135297,270.6438919,341.5264662,0.6076325632,0.3478220641,0.2981149496,0.694221006,0.7580080972,0.7712904262,0.3109092485,0.7160297297,0.8846050198,1.024107,0.68625,-0.011705,0.038038,1
696035,9.471087421,9.791043373,9.960917172,11.15359069,-18.2072,1.548250651,-10.23275272,-0.3199559528,-1.682503269,-1.192673517,78.06656251,258.2460346,0.2752644201,0.2499337037,0.4188381781,0.905154101,0.8401391314,0.5014213431,-0.02601451332,0.7264061484,1.012415412,0.852771,0.616297,-0.016728,0.038309,1
698465,9.43316729,9.846834211,9.988526654,11.13190538,-18.5524,1.807004527,-9.860856917,-0.4136669209,-1.698738086,-1.143378722,93.48990775,115.4703109,0.3416095419,0.3400813249,0.5020520729,0.9720893795,0.7957513708,0.2226416252,-0.2960041071,0.8141555934,1.128545982,1.529078,0.810782,-0.000441,0.04755,1
706627,9.449655871,9.950395975,10.06954933,11.03026268,-18.2962,1.512318768,-10.27341698,-0.5007401036,-1.580606814,-0.960713359,138.8041524,410.1279202,0.8895206339,0.6193101163,0.2779841697,0.9673498181,0.9487010908,0.5512565285,-0.5788571659,0.6745936613,0.7156351583,0.916256,0.581602,-0.00559,0.033695,1
479938,10.80746584,11.24094969,11.37721567,12.22414686,-22.4158,-0.07887803199,-9.752206036,-0.4334838532,-1.416681024,-0.8469311883,960.5138166,1242.061083,0.5490868458,0.3729954148,0.3643002959,0.9763660908,0.9151538271,0.3532137303,-0.1087874015,0.6689022681,0.8330675063,1.086792,0.67204,0.007111,0.088476,2
491426,10.92272914,10.97719275,11.25184415,12.25289563,-21.3738,-0.09787743454,-10.71736236,-0.05446360765,-1.330166483,-1.001051477,1197.238056,1573.599643,0.449953888,0.3649751303,0.433432109,0.9509151507,0.9006102521,0.4707847708,0.4543724404,0.5590183563,0.6997194503,0.35028,0.3498,-0.001271,0.018063,2
503437,10.8544846,11.06616386,11.27412536,12.16747178,-21.5236,-0.7359143174,-10.45397597,-0.2116792579,-1.31298718,-0.8933464204,1467.48255,2018.294838,0.140654279,0.1464177962,0.3658535008,0.8150299783,0.7895431789,0.6128965464,0.3501652925,0.6701602778,0.8407342319,0.551742,0.505907,0.00139,0.043753,2
510273,10.93164131,10.98878944,11.2621847,12.12196765,-21.8299,-0.2070696665,-10.32013361,-0.05714812842,-1.190326341,-0.8597829544,2329.873318,3261.803158,0.3715732929,0.414191784,0.5917995995,0.8546168432,0.8510585173,0.6685175845,0.3765920816,0.6802106969,0.8156264519,0.514826,0.448178,0.002906,0.034835,2
514829,10.87569743,10.83533019,11.15701265,12.15211775,-21.8214,0.07201413407,-10.15200128,0.04036724243,-1.276420319,-0.9951051012,274.2162403,950.9390942,0.1804974333,0.2724616551,0.6033853178,0.6177528505,0.7526823981,0.8992850686,-0.06635307306,0.6662909436,1.342898838,0.477779,0.443736,-0.001239,0.035424,2
519311,10.94870603,10.73980825,11.157728,12.12740716,-21.5977,0.04709082582,-10.55969774,0.2088977799,-1.178701125,-0.9696791588,1264.046762,1452.288428,0.47248697,0.3162267545,0.3522077269,0.8520725674,0.8301023709,0.6202779908,0.4014246325,0.6429685328,0.8096975793,1.347833,0.800675,0.005042,0.049883,2
523548,10.85593538,10.52112693,11.0210565,12.1626893,-21.0012,0.01160304593,-10.92116735,0.3348084473,-1.306753913,-1.141632796,801.6936322,3062.210674,0.4957877491,0.3392992132,0.3637478499,0.8791183885,0.838234984,0.5700059706,0.171293794,0.7556311623,0.9114293406,0.392366,0.393499,0.001006,0.040418,2
530330,10.7687043,10.38592095,10.91921706,12.13300365,-20.678,-0.2343595976,-11.7514497,0.3827833507,-1.364299344,-1.213786591,538.9757213,911.1590091,0.5013659844,0.3709959428,0.3984170083,0.7667976167,0.8342671261,0.8344409789,0.4556306092,0.6447332675,0.8150280561,0.514266,0.495591,-0.000657,0.02168,2
530852,10.71203596,10.86572043,11.09667109,12.08441814,-21.2639,-0.3694807487,-10.35707131,-0.1536844733,-1.372382182,-0.9877470558,831.1442943,1660.859193,0.2847022449,0.2640274747,0.4338984007,0.7600512965,0.8384300531,0.8643721035,0.537536285,0.602947937,0.7356028792,0.521473,0.474789,-0.002793,0.028516,2
542252,10.61257617,10.96274657,11.12306752,11.95219171,-21.6016,-0.3337694595,-9.851346167,-0.3501704056,-1.339615537,-0.829124184,982.2934207,1532.36264,0.5295851949,0.3535864891,0.3562624227,0.8840143297,0.8740456254,0.6516432658,0.0554601471,0.8304019406,0.9946175935,0.695155,0.554649,0.002738,0.05675,2
547293,10.71774259,10.73979028,11.02993633,11.9413158,-21.4301,0.2296135968,-10.15646108,-0.02204769565,-1.223573217,-0.9113794771,838.7697364,572.4789493,0.0800072122,0.1515857702,0.5200366599,0.6077377822,0.6796905398,0.7444607849,0.3710480964,0.6436862566,0.8386127711,1.149987,0.776767,-0.00123,0.030763,2
547844,10.69093949,10.44832855,10.8873895,11.97650779,-20.983,-0.5080083199,-10.46693765,0.2426109409,-1.285568295,-1.089118289,493.3205305,1032.820361,0.08304548844,0.1627031188,0.5479457924,0.971394762,0.9331510206,0.4454475322,-0.2121796839,1.015381114,1.355646394,1.61729,0.845574,0.000456,0.046763,2
549516,10.59924711,10.87325536,11.05854195,11.91828216,-21.4441,-0.003728950734,-9.998385252,-0.2740082451,-1.319035052,-0.8597402163,1416.689621,1383.821538,0.3245430354,0.2852863803,0.4294155351,0.8030199271,0.8099240289,0.6839092655,0.3977884792,0.6383363538,0.8636770048,1.752507,0.852923,0.00067,0.107766,2
553489,10.36696125,10.87270409,10.99066232,11.84111273,-21.183,0.07903814141,-9.715000337,-0.5057428484,-1.474151485,-0.8504504104,577.6206852,1609.430768,0.4942470036,0.3345898017,0.3591627449,0.9429713936,0.9267256058,0.6065438878,0.155197184,0.7890986902,0.9168967139,0.860885,0.653018,-0.000452,0.053331,2
553837,10.54626041,10.80590228,10.99623236,11.91585077,-20.9984,-0.182813965,-10.30855083,-0.2596418701,-1.369590355,-0.9196184043,630.6016543,908.761869,0.2123079854,0.23026177,0.4557709102,0.9069427521,0.8833589018,0.6037122807,0.1820479336,0.6190719321,0.7890193076,1.257035,0.741923,-0.002999,0.084829,2
554523,10.5149494,10.88432943,11.03881089,11.90646208,-20.6064,-1.21303206,-10.47618622,-0.3693800284,-1.391512678,-0.8676511869,952.8062702,1534.493266,0.5530183246,0.3965051118,0.3882986014,0.94776403,0.8866733555,0.450177729,0.3225048566,0.5522465114,0.7214071139,0.878323,0.636052,-0.006139,0.038053,2
554798,10.71075664,10.53707282,10.93356996,11.92563266,-20.8232,0.1283030538,-10.62924011,0.1736838227,-1.214876018,-0.9920626922,667.9111144,596.3562212,0.1260910969,0.1996085552,0.5362891683,0.7665308152,0.7774891557,0.6822840892,0.2042765583,0.7654816027,0.8571843297,1.251154,0.787179,0.000817,0.022141,2
